,player,pl_acc,pl_pps,min_start,min_mid,min_end,shots_count,shots_made,shots_freq,shots_acc,group
322,Jahlil Okafor,61.9,123.8,24,23.5,24,3,2,2.4,66.7,NOP
323,Jaxson Hayes,58.1,117.7,24,23.5,24,5,3,4.1,60.0,NOP
324,Nicolo Melli,51.4,131.4,24,23.5,24,2,0,1.6,0.0,NOP
325,Zion Williamson,60.4,120.8,24,23.5,24,4,2,3.3,50.0,NOP
326,Frank Jackson,38.3,95.1,24,23.5,24,6,3,4.9,50.0,NOP
327,Nickeil Alexander-Walker,32.2,81.4,24,23.5,24,2,1,1.6,50.0,NOP
328,Kenrich Williams,21.2,54.5,24,23.5,24,5,2,4.1,40.0,NOP
329,Derrick Favors,54.5,110.9,24,23.5,24,6,1,4.9,16.7,NOP
330,E'Twaun Moore,41.0,102.5,24,23.5,24,6,1,4.9,16.7,NOP
331,Lonzo Ball,34.4,84.4,24,23.5,24,9,4,7.3,44.4,NOP
332,JJ Redick,42.4,118.4,24,23.5,24,19,10,15.4,52.6,NOP
333,Josh Hart,44.2,118.6,24,23.5,24,11,4,8.9,36.4,NOP
334,Jrue Holiday,50.9,113.7,24,23.5,24,17,7,13.8,41.2,NOP
335,Brandon Ingram,41.4,93.7,24,23.5,24,28,11,22.8,39.3,NOP
336,Jahlil Okafor,62.5,125.0,25,24.5,25,1,1,1.1,100.0,NOP
337,Jaxson Hayes,61.4,122.8,25,24.5,25,3,2,3.4,66.7,NOP
338,Nicolo Melli,56.8,140.9,25,24.5,25,1,0,1.1,0.0,NOP
339,Zion Williamson,64.9,129.7,25,24.5,25,3,3,3.4,100.0,NOP
340,Frank Jackson,50.0,116.7,25,24.5,25,0,0,0.0,0.0,NOP
341,Nickeil Alexander-Walker,36.1,91.7,25,24.5,25,0,0,0.0,0.0,NOP
342,Kenrich Williams,33.3,83.3,25,24.5,25,1,0,1.1,0.0,NOP
343,Derrick Favors,64.6,129.3,25,24.5,25,6,2,6.9,33.3,NOP
344,E'Twaun Moore,41.4,98.6,25,24.5,25,1,0,1.1,0.0,NOP
345,Lonzo Ball,39.4,97.2,25,24.5,25,14,7,16.1,50.0,NOP
346,JJ Redick,43.0,112.0,25,24.5,25,13,3,14.9,23.1,NOP
347,Josh Hart,37.5,90.4,25,24.5,25,5,2,5.7,40.0,NOP
348,Jrue Holiday,45.1,103.8,25,24.5,25,22,10,25.3,45.5,NOP
349,Brandon Ingram,49.1,114.5,25,24.5,25,17,6,19.5,35.3,NOP
350,Jahlil Okafor,62.5,125.0,26,25.5,26,1,1,0.9,100.0,NOP
351,Jaxson Hayes,61.4,122.8,26,25.5,26,5,1,4.7,20.0,NOP
352,Nicolo Melli,56.8,140.9,26,25.5,26,1,0,0.9,0.0,NOP
353,Zion Williamson,64.9,129.7,26,25.5,26,7,3,6.5,42.9,NOP
354,Frank Jackson,50.0,116.7,26,25.5,26,0,0,0.0,0.0,NOP
355,Nickeil Alexander-Walker,36.1,91.7,26,25.5,26,0,0,0.0,0.0,NOP
356,Kenrich Williams,33.3,83.3,26,25.5,26,2,1,1.9,50.0,NOP
357,Derrick Favors,64.6,129.3,26,25.5,26,15,8,14.0,53.3,NOP
358,E'Twaun Moore,41.4,98.6,26,25.5,26,3,0,2.8,0.0,NOP
359,Lonzo Ball,39.4,97.2,26,25.5,26,13,7,12.1,53.8,NOP
360,JJ Redick,43.0,112.0,26,25.5,26,15,8,14.0,53.3,NOP
361,Josh Hart,37.5,90.4,26,25.5,26,6,1,5.6,16.7,NOP
362,Jrue Holiday,45.1,103.8,26,25.5,26,20,10,18.7,50.0,NOP
363,Brandon Ingram,49.1,114.5,26,25.5,26,19,11,17.8,57.9,NOP
364,Jahlil Okafor,62.5,125.0,27,26.5,27,5,2,4.4,40.0,NOP
365,Jaxson Hayes,61.4,122.8,27,26.5,27,3,2,2.6,66.7,NOP
366,Nicolo Melli,56.8,140.9,27,26.5,27,2,1,1.8,50.0,NOP
367,Zion Williamson,64.9,129.7,27,26.5,27,6,5,5.3,83.3,NOP
368,Frank Jackson,50.0,116.7,27,26.5,27,0,0,0.0,0.0,NOP
369,Nickeil Alexander-Walker,36.1,91.7,27,26.5,27,0,0,0.0,0.0,NOP
370,Kenrich Williams,33.3,83.3,27,26.5,27,5,2,4.4,40.0,NOP
371,Derrick Favors,64.6,129.3,27,26.5,27,14,7,12.3,50.0,NOP
372,E'Twaun Moore,41.4,98.6,27,26.5,27,3,1,2.6,33.3,NOP
373,Lonzo Ball,39.4,97.2,27,26.5,27,15,7,13.2,46.7,NOP
374,JJ Redick,43.0,112.0,27,26.5,27,12,5,10.5,41.7,NOP
375,Josh Hart,37.5,90.4,27,26.5,27,3,2,2.6,66.7,NOP
376,Jrue Holiday,45.1,103.8,27,26.5,27,22,9,19.3,40.9,NOP
377,Brandon Ingram,49.1,114.5,27,26.5,27,24,14,21.1,58.3,NOP
378,Jahlil Okafor,62.5,125.0,28,27.5,28,2,2,2.0,100.0,NOP
379,Jaxson Hayes,61.4,122.8,28,27.5,28,4,2,4.0,50.0,NOP
380,Nicolo Melli,56.8,140.9,28,27.5,28,1,0,1.0,0.0,NOP
381,Zion Williamson,64.9,129.7,28,27.5,28,5,2,5.0,40.0,NOP
382,Frank Jackson,50.0,116.7,28,27.5,28,0,0,0.0,0.0,NOP
383,Nickeil Alexander-Walker,36.1,91.7,28,27.5,28,0,0,0.0,0.0,NOP
384,Kenrich Williams,33.3,83.3,28,27.5,28,4,0,4.0,0.0,NOP
385,Derrick Favors,64.6,129.3,28,27.5,28,9,6,9.0,66.7,NOP
386,E'Twaun Moore,41.4,98.6,28,27.5,28,2,0,2.0,0.0,NOP
387,Lonzo Ball,39.4,97.2,28,27.5,28,8,2,8.0,25.0,NOP
388,JJ Redick,43.0,112.0,28,27.5,28,12,4,12.0,33.3,NOP
389,Josh Hart,37.5,90.4,28,27.5,28,8,2,8.0,25.0,NOP
390,Jrue Holiday,45.1,103.8,28,27.5,28,23,13,23.0,56.5,NOP
391,Brandon Ingram,49.1,114.5,28,27.5,28,22,16,22.0,72.7,NOP
392,Jahlil Okafor,62.5,125.0,29,28.5,29,2,1,1.8,50.0,NOP
393,Jaxson Hayes,61.4,122.8,29,28.5,29,1,1,0.9,100.0,NOP
394,Nicolo Melli,56.8,140.9,29,28.5,29,4,3,3.6,75.0,NOP
395,Zion Williamson,64.9,129.7,29,28.5,29,6,4,5.4,66.7,NOP
396,Frank Jackson,50.0,116.7,29,28.5,29,1,1,0.9,100.0,NOP
397,Nickeil Alexander-Walker,36.1,91.7,29,28.5,29,0,0,0.0,0.0,NOP
398,Kenrich Williams,33.3,83.3,29,28.5,29,6,3,5.4,50.0,NOP
399,Derrick Favors,64.6,129.3,29,28.5,29,12,11,10.7,91.7,NOP
400,E'Twaun Moore,41.4,98.6,29,28.5,29,3,1,2.7,33.3,NOP
401,Lonzo Ball,39.4,97.2,29,28.5,29,13,3,11.6,23.1,NOP
402,JJ Redick,43.0,112.0,29,28.5,29,11,4,9.8,36.4,NOP
403,Josh Hart,37.5,90.4,29,28.5,29,7,4,6.2,57.1,NOP
404,Jrue Holiday,45.1,103.8,29,28.5,29,21,11,18.8,52.4,NOP
405,Brandon Ingram,49.1,114.5,29,28.5,29,25,12,22.3,48.0,NOP
406,Jahlil Okafor,62.5,125.0,30,29.5,30,2,1,1.8,50.0,NOP
407,Jaxson Hayes,61.4,122.8,30,29.5,30,6,5,5.4,83.3,NOP
408,Nicolo Melli,56.8,140.9,30,29.5,30,5,4,4.5,80.0,NOP
409,Zion Williamson,64.9,129.7,30,29.5,30,6,4,5.4,66.7,NOP
410,Frank Jackson,50.0,116.7,30,29.5,30,0,0,0.0,0.0,NOP
411,Nickeil Alexander-Walker,36.1,91.7,30,29.5,30,0,0,0.0,0.0,NOP
412,Kenrich Williams,33.3,83.3,30,29.5,30,5,3,4.5,60.0,NOP
413,Derrick Favors,64.6,129.3,30,29.5,30,12,8,10.7,66.7,NOP
414,E'Twaun Moore,41.4,98.6,30,29.5,30,6,3,5.4,50.0,NOP
415,Lonzo Ball,39.4,97.2,30,29.5,30,10,4,8.9,40.0,NOP
416,JJ Redick,43.0,112.0,30,29.5,30,13,6,11.6,46.2,NOP
417,Josh Hart,37.5,90.4,30,29.5,30,8,2,7.1,25.0,NOP
418,Jrue Holiday,45.1,103.8,30,29.5,30,16,5,14.3,31.2,NOP
419,Brandon Ingram,49.1,114.5,30,29.5,30,23,11,20.5,47.8,NOP
420,Jahlil Okafor,62.5,125.0,31,30.5,31,2,1,1.8,50.0,NOP
421,Jaxson Hayes,61.4,122.8,31,30.5,31,2,1,1.8,50.0,NOP
422,Nicolo Melli,56.8,140.9,31,30.5,31,3,3,2.7,100.0,NOP
423,Zion Williamson,64.9,129.7,31,30.5,31,3,2,2.7,66.7,NOP
424,Frank Jackson,50.0,116.7,31,30.5,31,1,1,0.9,100.0,NOP
425,Nickeil Alexander-Walker,36.1,91.7,31,30.5,31,2,0,1.8,0.0,NOP
426,Kenrich Williams,33.3,83.3,31,30.5,31,4,2,3.6,50.0,NOP
427,Derrick Favors,64.6,129.3,31,30.5,31,6,4,5.4,66.7,NOP
428,E'Twaun Moore,41.4,98.6,31,30.5,31,3,1,2.7,33.3,NOP
429,Lonzo Ball,39.4,97.2,31,30.5,31,16,8,14.3,50.0,NOP
430,JJ Redick,43.0,112.0,31,30.5,31,20,9,17.9,45.0,NOP
431,Josh Hart,37.5,90.4,31,30.5,31,10,5,8.9,50.0,NOP
432,Jrue Holiday,45.1,103.8,31,30.5,31,17,7,15.2,41.2,NOP
433,Brandon Ingram,49.1,114.5,31,30.5,31,23,10,20.5,43.5,NOP
434,Jahlil Okafor,62.5,125.0,32,31.5,32,4,3,4.0,75.0,NOP
435,Jaxson Hayes,61.4,122.8,32,31.5,32,5,3,5.0,60.0,NOP
436,Nicolo Melli,56.8,140.9,32,31.5,32,4,2,4.0,50.0,NOP
437,Zion Williamson,64.9,129.7,32,31.5,32,1,1,1.0,100.0,NOP
438,Frank Jackson,50.0,116.7,32,31.5,32,3,1,3.0,33.3,NOP
439,Nickeil Alexander-Walker,36.1,91.7,32,31.5,32,5,2,5.0,40.0,NOP
440,Kenrich Williams,33.3,83.3,32,31.5,32,1,1,1.0,100.0,NOP
441,Derrick Favors,64.6,129.3,32,31.5,32,4,3,4.0,75.0,NOP
442,E'Twaun Moore,41.4,98.6,32,31.5,32,7,1,6.9,14.3,NOP
443,Lonzo Ball,39.4,97.2,32,31.5,32,7,3,6.9,42.9,NOP
444,JJ Redick,43.0,112.0,32,31.5,32,14,6,13.9,42.9,NOP
445,Josh Hart,37.5,90.4,32,31.5,32,15,4,14.9,26.7,NOP
446,Jrue Holiday,45.1,103.8,32,31.5,32,15,4,14.9,26.7,NOP
447,Brandon Ingram,49.1,114.5,32,31.5,32,16,5,15.8,31.2,NOP
448,Jahlil Okafor,62.5,125.0,33,32.5,33,5,3,5.0,60.0,NOP
449,Jaxson Hayes,61.4,122.8,33,32.5,33,6,4,5.9,66.7,NOP
450,Nicolo Melli,56.8,140.9,33,32.5,33,7,5,6.9,71.4,NOP
451,Zion Williamson,64.9,129.7,33,32.5,33,0,0,0.0,0.0,NOP
452,Frank Jackson,50.0,116.7,33,32.5,33,4,2,4.0,50.0,NOP
453,Nickeil Alexander-Walker,36.1,91.7,33,32.5,33,2,0,2.0,0.0,NOP
454,Kenrich Williams,33.3,83.3,33,32.5,33,6,1,5.9,16.7,NOP
455,Derrick Favors,64.6,129.3,33,32.5,33,2,2,2.0,100.0,NOP
456,E'Twaun Moore,41.4,98.6,33,32.5,33,4,2,4.0,50.0,NOP
457,Lonzo Ball,39.4,97.2,33,32.5,33,12,3,11.9,25.0,NOP
458,JJ Redick,43.0,112.0,33,32.5,33,11,6,10.9,54.5,NOP
459,Josh Hart,37.5,90.4,33,32.5,33,4,2,4.0,50.0,NOP
460,Jrue Holiday,45.1,103.8,33,32.5,33,15,8,14.9,53.3,NOP
461,Brandon Ingram,49.1,114.5,33,32.5,33,22,7,21.8,31.8,NOP
462,Jahlil Okafor,62.5,125.0,34,33.5,34,1,0,1.0,0.0,NOP
463,Jaxson Hayes,61.4,122.8,34,33.5,34,5,4,4.8,80.0,NOP
464,Nicolo Melli,56.8,140.9,34,33.5,34,2,1,1.9,50.0,NOP
465,Zion Williamson,64.9,129.7,34,33.5,34,0,0,0.0,0.0,NOP
466,Frank Jackson,50.0,116.7,34,33.5,34,4,2,3.8,50.0,NOP
467,Nickeil Alexander-Walker,36.1,91.7,34,33.5,34,6,3,5.8,50.0,NOP
468,Kenrich Williams,33.3,83.3,34,33.5,34,0,0,0.0,0.0,NOP
469,Derrick Favors,64.6,129.3,34,33.5,34,2,2,1.9,100.0,NOP
470,E'Twaun Moore,41.4,98.6,34,33.5,34,15,7,14.4,46.7,NOP
471,Lonzo Ball,39.4,97.2,34,33.5,34,13,6,12.5,46.2,NOP
472,JJ Redick,43.0,112.0,34,33.5,34,13,6,12.5,46.2,NOP
473,Josh Hart,37.5,90.4,34,33.5,34,14,4,13.5,28.6,NOP
474,Jrue Holiday,45.1,103.8,34,33.5,34,14,7,13.5,50.0,NOP
475,Brandon Ingram,49.1,114.5,34,33.5,34,15,8,14.4,53.3,NOP
476,Jahlil Okafor,62.5,125.0,35,34.5,35,0,0,0.0,0.0,NOP
477,Jaxson Hayes,61.4,122.8,35,34.5,35,8,6,7.3,75.0,NOP
478,Nicolo Melli,56.8,140.9,35,34.5,35,1,0,0.9,0.0,NOP
479,Zion Williamson,64.9,129.7,35,34.5,35,0,0,0.0,0.0,NOP
480,Frank Jackson,50.0,116.7,35,34.5,35,12,8,11.0,66.7,NOP
481,Nickeil Alexander-Walker,36.1,91.7,35,34.5,35,7,1,6.4,14.3,NOP
482,Kenrich Williams,33.3,83.3,35,34.5,35,5,1,4.6,20.0,NOP
483,Derrick Favors,64.6,129.3,35,34.5,35,0,0,0.0,0.0,NOP
484,E'Twaun Moore,41.4,98.6,35,34.5,35,10,8,9.2,80.0,NOP
485,Lonzo Ball,39.4,97.2,35,34.5,35,12,4,11.0,33.3,NOP
486,JJ Redick,43.0,112.0,35,34.5,35,16,7,14.7,43.8,NOP
487,Josh Hart,37.5,90.4,35,34.5,35,11,6,10.1,54.5,NOP
488,Jrue Holiday,45.1,103.8,35,34.5,35,14,5,12.8,35.7,NOP
489,Brandon Ingram,49.1,114.5,35,34.5,35,13,8,11.9,61.5,NOP
490,Jahlil Okafor,62.5,125.0,36,35.5,36,7,5,5.7,71.4,NOP
491,Jaxson Hayes,61.4,122.8,36,35.5,36,9,4,7.3,44.4,NOP
492,Nicolo Melli,56.8,140.9,36,35.5,36,13,6,10.6,46.2,NOP
493,Zion Williamson,64.9,129.7,36,35.5,36,0,0,0.0,0.0,NOP
494,Frank Jackson,50.0,116.7,36,35.5,36,11,3,8.9,27.3,NOP
495,Nickeil Alexander-Walker,36.1,91.7,36,35.5,36,14,7,11.4,50.0,NOP
496,Kenrich Williams,33.3,83.3,36,35.5,36,3,0,2.4,0.0,NOP
497,Derrick Favors,64.6,129.3,36,35.5,36,0,0,0.0,0.0,NOP
498,E'Twaun Moore,41.4,98.6,36,35.5,36,13,5,10.6,38.5,NOP
499,Lonzo Ball,39.4,97.2,36,35.5,36,9,2,7.3,22.2,NOP
500,JJ Redick,43.0,112.0,36,35.5,36,8,4,6.5,50.0,NOP
501,Josh Hart,37.5,90.4,36,35.5,36,13,5,10.6,38.5,NOP
502,Jrue Holiday,45.1,103.8,36,35.5,36,14,7,11.4,50.0,NOP
503,Brandon Ingram,49.1,114.5,36,35.5,36,9,4,7.3,44.4,NOP
504,Jahlil Okafor,52.9,105.9,37,36.5,37,2,1,2.3,50.0,NOP
505,Jaxson Hayes,65.4,130.8,37,36.5,37,3,2,3.4,66.7,NOP
506,Nicolo Melli,42.1,110.5,37,36.5,37,4,2,4.6,50.0,NOP
507,Zion Williamson,57.1,125.7,37,36.5,37,3,0,3.4,0.0,NOP
508,Frank Jackson,31.6,73.7,37,36.5,37,4,1,4.6,25.0,NOP
509,Nickeil Alexander-Walker,46.4,117.9,37,36.5,37,8,3,9.2,37.5,NOP
510,Kenrich Williams,41.2,94.1,37,36.5,37,1,0,1.1,0.0,NOP
511,Derrick Favors,61.5,123.1,37,36.5,37,5,2,5.7,40.0,NOP
512,E'Twaun Moore,42.0,98.0,37,36.5,37,14,5,16.1,35.7,NOP
513,Lonzo Ball,43.8,112.4,37,36.5,37,11,7,12.6,63.6,NOP
514,JJ Redick,42.9,114.3,37,36.5,37,2,1,2.3,50.0,NOP
515,Josh Hart,49.5,126.2,37,36.5,37,11,4,12.6,36.4,NOP
516,Jrue Holiday,38.5,87.4,37,36.5,37,12,5,13.8,41.7,NOP
517,Brandon Ingram,48.1,110.6,37,36.5,37,7,4,8.0,57.1,NOP
518,Jahlil Okafor,52.9,105.9,38,37.5,38,2,0,2.3,0.0,NOP
519,Jaxson Hayes,65.4,130.8,38,37.5,38,4,4,4.5,100.0,NOP
520,Nicolo Melli,42.1,110.5,38,37.5,38,8,4,9.1,50.0,NOP
521,Zion Williamson,57.1,125.7,38,37.5,38,3,1,3.4,33.3,NOP
522,Frank Jackson,31.6,73.7,38,37.5,38,7,2,8.0,28.6,NOP
523,Nickeil Alexander-Walker,46.4,117.9,38,37.5,38,7,4,8.0,57.1,NOP
524,Kenrich Williams,41.2,94.1,38,37.5,38,1,1,1.1,100.0,NOP
525,Derrick Favors,61.5,123.1,38,37.5,38,4,2,4.5,50.0,NOP
526,E'Twaun Moore,42.0,98.0,38,37.5,38,10,3,11.4,30.0,NOP
527,Lonzo Ball,43.8,112.4,38,37.5,38,9,3,10.2,33.3,NOP
528,JJ Redick,42.9,114.3,38,37.5,38,5,4,5.7,80.0,NOP
529,Josh Hart,49.5,126.2,38,37.5,38,7,5,8.0,71.4,NOP
530,Jrue Holiday,38.5,87.4,38,37.5,38,17,6,19.3,35.3,NOP
531,Brandon Ingram,48.1,110.6,38,37.5,38,4,2,4.5,50.0,NOP
532,Jahlil Okafor,52.9,105.9,39,38.5,39,1,0,1.3,0.0,NOP
533,Jaxson Hayes,65.4,130.8,39,38.5,39,4,2,5.3,50.0,NOP
534,Nicolo Melli,42.1,110.5,39,38.5,39,5,2,6.6,40.0,NOP
535,Zion Williamson,57.1,125.7,39,38.5,39,1,1,1.3,100.0,NOP
536,Frank Jackson,31.6,73.7,39,38.5,39,4,2,5.3,50.0,NOP
537,Nickeil Alexander-Walker,46.4,117.9,39,38.5,39,8,4,10.5,50.0,NOP
538,Kenrich Williams,41.2,94.1,39,38.5,39,1,0,1.3,0.0,NOP
539,Derrick Favors,61.5,123.1,39,38.5,39,0,0,0.0,0.0,NOP
540,E'Twaun Moore,42.0,98.0,39,38.5,39,13,9,17.1,69.2,NOP
541,Lonzo Ball,43.8,112.4,39,38.5,39,7,1,9.2,14.3,NOP
542,JJ Redick,42.9,114.3,39,38.5,39,4,1,5.3,25.0,NOP
543,Josh Hart,49.5,126.2,39,38.5,39,9,5,11.8,55.6,NOP
544,Jrue Holiday,38.5,87.4,39,38.5,39,12,4,15.8,33.3,NOP
545,Brandon Ingram,48.1,110.6,39,38.5,39,7,5,9.2,71.4,NOP
546,Jahlil Okafor,52.9,105.9,40,39.5,40,2,2,2.2,100.0,NOP
547,Jaxson Hayes,65.4,130.8,40,39.5,40,2,1,2.2,50.0,NOP
548,Nicolo Melli,42.1,110.5,40,39.5,40,5,2,5.5,40.0,NOP
549,Zion Williamson,57.1,125.7,40,39.5,40,8,7,8.8,87.5,NOP
550,Frank Jackson,31.6,73.7,40,39.5,40,5,1,5.5,20.0,NOP
551,Nickeil Alexander-Walker,46.4,117.9,40,39.5,40,8,3,8.8,37.5,NOP
552,Kenrich Williams,41.2,94.1,40,39.5,40,0,0,0.0,0.0,NOP
553,Derrick Favors,61.5,123.1,40,39.5,40,2,2,2.2,100.0,NOP
554,E'Twaun Moore,42.0,98.0,40,39.5,40,11,6,12.1,54.5,NOP
555,Lonzo Ball,43.8,112.4,40,39.5,40,5,1,5.5,20.0,NOP
556,JJ Redick,42.9,114.3,40,39.5,40,5,2,5.5,40.0,NOP
557,Josh Hart,49.5,126.2,40,39.5,40,13,5,14.3,38.5,NOP
558,Jrue Holiday,38.5,87.4,40,39.5,40,18,9,19.8,50.0,NOP
559,Brandon Ingram,48.1,110.6,40,39.5,40,7,4,7.7,57.1,NOP
560,Jahlil Okafor,52.9,105.9,41,40.5,41,0,0,0.0,0.0,NOP
561,Jaxson Hayes,65.4,130.8,41,40.5,41,5,2,4.7,40.0,NOP
562,Nicolo Melli,42.1,110.5,41,40.5,41,1,1,0.9,100.0,NOP
563,Zion Williamson,57.1,125.7,41,40.5,41,11,5,10.4,45.5,NOP
564,Frank Jackson,31.6,73.7,41,40.5,41,5,0,4.7,0.0,NOP
565,Nickeil Alexander-Walker,46.4,117.9,41,40.5,41,7,4,6.6,57.1,NOP
566,Kenrich Williams,41.2,94.1,41,40.5,41,0,0,0.0,0.0,NOP
567,Derrick Favors,61.5,123.1,41,40.5,41,3,1,2.8,33.3,NOP
568,E'Twaun Moore,42.0,98.0,41,40.5,41,13,5,12.3,38.5,NOP
569,Lonzo Ball,43.8,112.4,41,40.5,41,11,7,10.4,63.6,NOP
570,JJ Redick,42.9,114.3,41,40.5,41,7,1,6.6,14.3,NOP
571,Josh Hart,49.5,126.2,41,40.5,41,13,6,12.3,46.2,NOP
572,Jrue Holiday,38.5,87.4,41,40.5,41,16,5,15.1,31.2,NOP
573,Brandon Ingram,48.1,110.6,41,40.5,41,14,4,13.2,28.6,NOP
574,Jahlil Okafor,52.9,105.9,42,41.5,42,2,2,2.4,100.0,NOP
575,Jaxson Hayes,65.4,130.8,42,41.5,42,3,2,3.6,66.7,NOP
576,Nicolo Melli,42.1,110.5,42,41.5,42,5,1,6.0,20.0,NOP
577,Zion Williamson,57.1,125.7,42,41.5,42,3,3,3.6,100.0,NOP
578,Frank Jackson,31.6,73.7,42,41.5,42,3,2,3.6,66.7,NOP
579,Nickeil Alexander-Walker,46.4,117.9,42,41.5,42,6,3,7.1,50.0,NOP
580,Kenrich Williams,41.2,94.1,42,41.5,42,3,0,3.6,0.0,NOP
581,Derrick Favors,61.5,123.1,42,41.5,42,4,2,4.8,50.0,NOP
582,E'Twaun Moore,42.0,98.0,42,41.5,42,9,4,10.7,44.4,NOP
583,Lonzo Ball,43.8,112.4,42,41.5,42,2,2,2.4,100.0,NOP
584,JJ Redick,42.9,114.3,42,41.5,42,4,3,4.8,75.0,NOP
585,Josh Hart,49.5,126.2,42,41.5,42,9,3,10.7,33.3,NOP
586,Jrue Holiday,38.5,87.4,42,41.5,42,18,9,21.4,50.0,NOP
587,Brandon Ingram,48.1,110.6,42,41.5,42,13,6,15.5,46.2,NOP
588,Jahlil Okafor,52.9,105.9,43,42.5,43,3,3,3.8,100.0,NOP
589,Jaxson Hayes,65.4,130.8,43,42.5,43,0,0,0.0,0.0,NOP
590,Nicolo Melli,42.1,110.5,43,42.5,43,4,2,5.1,50.0,NOP
591,Zion Williamson,57.1,125.7,43,42.5,43,0,0,0.0,0.0,NOP
592,Frank Jackson,31.6,73.7,43,42.5,43,1,0,1.3,0.0,NOP
593,Nickeil Alexander-Walker,46.4,117.9,43,42.5,43,3,0,3.8,0.0,NOP
594,Kenrich Williams,41.2,94.1,43,42.5,43,1,0,1.3,0.0,NOP
595,Derrick Favors,61.5,123.1,43,42.5,43,5,4,6.4,80.0,NOP
596,E'Twaun Moore,42.0,98.0,43,42.5,43,7,2,9.0,28.6,NOP
597,Lonzo Ball,43.8,112.4,43,42.5,43,11,3,14.1,27.3,NOP
598,JJ Redick,42.9,114.3,43,42.5,43,7,5,9.0,71.4,NOP
599,Josh Hart,49.5,126.2,43,42.5,43,6,4,7.7,66.7,NOP
600,Jrue Holiday,38.5,87.4,43,42.5,43,14,4,17.9,28.6,NOP
601,Brandon Ingram,48.1,110.6,43,42.5,43,16,7,20.5,43.8,NOP
602,Jahlil Okafor,52.9,105.9,44,43.5,44,0,0,0.0,0.0,NOP
603,Jaxson Hayes,65.4,130.8,44,43.5,44,1,1,1.3,100.0,NOP
604,Nicolo Melli,42.1,110.5,44,43.5,44,2,0,2.6,0.0,NOP
605,Zion Williamson,57.1,125.7,44,43.5,44,0,0,0.0,0.0,NOP
606,Frank Jackson,31.6,73.7,44,43.5,44,2,1,2.6,50.0,NOP
607,Nickeil Alexander-Walker,46.4,117.9,44,43.5,44,2,2,2.6,100.0,NOP
608,Kenrich Williams,41.2,94.1,44,43.5,44,2,1,2.6,50.0,NOP
609,Derrick Favors,61.5,123.1,44,43.5,44,8,5,10.4,62.5,NOP
610,E'Twaun Moore,42.0,98.0,44,43.5,44,7,4,9.1,57.1,NOP
611,Lonzo Ball,43.8,112.4,44,43.5,44,6,4,7.8,66.7,NOP
612,JJ Redick,42.9,114.3,44,43.5,44,4,2,5.2,50.0,NOP
613,Josh Hart,49.5,126.2,44,43.5,44,9,5,11.7,55.6,NOP
614,Jrue Holiday,38.5,87.4,44,43.5,44,18,8,23.4,44.4,NOP
615,Brandon Ingram,48.1,110.6,44,43.5,44,16,10,20.8,62.5,NOP
616,Jahlil Okafor,52.9,105.9,45,44.5,45,2,1,2.8,50.0,NOP
617,Jaxson Hayes,65.4,130.8,45,44.5,45,2,1,2.8,50.0,NOP
618,Nicolo Melli,42.1,110.5,45,44.5,45,0,0,0.0,0.0,NOP
619,Zion Williamson,57.1,125.7,45,44.5,45,2,1,2.8,50.0,NOP
620,Frank Jackson,31.6,73.7,45,44.5,45,0,0,0.0,0.0,NOP
621,Nickeil Alexander-Walker,46.4,117.9,45,44.5,45,2,0,2.8,0.0,NOP
622,Kenrich Williams,41.2,94.1,45,44.5,45,3,1,4.2,33.3,NOP
623,Derrick Favors,61.5,123.1,45,44.5,45,1,0,1.4,0.0,NOP
624,E'Twaun Moore,42.0,98.0,45,44.5,45,3,1,4.2,33.3,NOP
625,Lonzo Ball,43.8,112.4,45,44.5,45,7,1,9.9,14.3,NOP
626,JJ Redick,42.9,114.3,45,44.5,45,5,1,7.0,20.0,NOP
627,Josh Hart,49.5,126.2,45,44.5,45,8,6,11.3,75.0,NOP
628,Jrue Holiday,38.5,87.4,45,44.5,45,15,5,21.1,33.3,NOP
629,Brandon Ingram,48.1,110.6,45,44.5,45,21,9,29.6,42.9,NOP
630,Jahlil Okafor,52.9,105.9,46,45.5,46,1,0,1.6,0.0,NOP
631,Jaxson Hayes,65.4,130.8,46,45.5,46,1,1,1.6,100.0,NOP
632,Nicolo Melli,42.1,110.5,46,45.5,46,0,0,0.0,0.0,NOP
633,Zion Williamson,57.1,125.7,46,45.5,46,2,1,3.1,50.0,NOP
634,Frank Jackson,31.6,73.7,46,45.5,46,1,0,1.6,0.0,NOP
635,Nickeil Alexander-Walker,46.4,117.9,46,45.5,46,2,2,3.1,100.0,NOP
636,Kenrich Williams,41.2,94.1,46,45.5,46,1,1,1.6,100.0,NOP
637,Derrick Favors,61.5,123.1,46,45.5,46,3,3,4.7,100.0,NOP
638,E'Twaun Moore,42.0,98.0,46,45.5,46,8,1,12.5,12.5,NOP
639,Lonzo Ball,43.8,112.4,46,45.5,46,7,3,10.9,42.9,NOP
640,JJ Redick,42.9,114.3,46,45.5,46,4,2,6.2,50.0,NOP
641,Josh Hart,49.5,126.2,46,45.5,46,6,2,9.4,33.3,NOP
642,Jrue Holiday,38.5,87.4,46,45.5,46,12,5,18.8,41.7,NOP
643,Brandon Ingram,48.1,110.6,46,45.5,46,16,9,25.0,56.2,NOP
644,Jahlil Okafor,52.9,105.9,47,46.5,47,2,0,2.7,0.0,NOP
